Stofgroep	Stofnaam	CAS-nummer	Afdeling	Branche	Subbranche	Compartiment	Emissiestatus	
ZZS fenolen	4-heptaan-3-ylfenol	6465-74-3	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	4-(heptaan-2-yl)fenol	6863-24-7	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	4-[2-methyl-1-(1-methylethyl)propyl]-fenol	1824346-00-0	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	4-(4-methylhexyl)-fenol	1139800-98-8	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	4-(1,3,3-trimethylbutyl)-fenol	911371-07-8	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	4-(1,2,2-trimethylbutyl)-fenol	911371-06-7	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	4-(3-ethylpentyl)-fenol	911370-98-4	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	4-(1,1,2-trimethylbutyl)-fenol	861011-60-1	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	4-(1-ethyl-2,2-dimethylpropyl)-fenol	861010-65-3	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	4-(1,4-dimethylpentyl)-fenol	857629-71-1	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	4-(1,2-dimethylpentyl)-fenol	854904-93-1	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	4-(1-ethyl-3-methylbutyl)-fenol	854904-92-0	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
ZZS fenolen	4-(3-methylhexyl)-fenol	102570-52-5	3.4 Nutssector en industrie	3.4.9 Rubberindustrie en kunststofindustrie	3.4.9 d het verwerken van polyesterhars	Water	Emissie mogelijk
